Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37
0.4447528559,0.08907068348,0.5537377755,0.05667578478,0.08624708625,0.823255814,0.07894352746,0.4506011947,0.6801898169,0.8845844279,,,,,0.2857142857,0.5411610198,0.3684091105,,0.4233708245,0.2607923479,0.9329579493,0.6814390445,0.4206533059,0.6053034376,1.0,0.0,,0.2395365891,,0.1888512956,0.547537028,,0.5528123113,0.1224942578,0.4068576789,0.7237247061,0.8630299856
0.3965765752,0.5930915635,0.6515967899,0.08667045406,,0.423255814,0.04088056301,0.5176231356,0.5975948383,,0.05152688379,0.5,0.6483064376,0.2095406646,0.8571428571,0.8215384072,0.8878232536,0.443225573,0.5961503816,0.6613667804,0.4618098443,,,0.1379225533,0.0,,0.5931396423,0.1651141108,,0.1825768831,,0.3582712745,0.5155055259,0.1755182972,,0.2040730626,0.9049049177
0.3605707071,0.2461133236,0.2491201858,0.7981284928,,,,0.5412789203,0.2746695832,0.5875898333,0.01934323122,0.5,0.7977240544,,0.2857142857,0.9104906389,0.1083556796,0.5951106005,0.1320718128,0.2456916246,0.3080085812,0.8843463034,0.9343093629,0.1262883944,0.0,0.0,,0.09702888953,0.2441029889,0.2457636304,0.3380011211,0.6827495277,0.3551355781,0.1253192046,,0.3543276681,0.9876801639
0.7325227527,0.8266638199,0.5825391075,0.6673317133,,0.04186046512,,0.2769098492,,0.3413565998,0.2144475515,0.5833333333,0.4856855068,0.2478813661,0.8571428571,0.01853485592,,0.6772359377,,0.8992845944,0.03766408465,0.5851758239,0.4601508983,,0.0,0.0,0.7012984395,0.4009749743,0.4676333276,0.1303856409,0.553725144,,0.4357781812,0.1572853201,,0.8220528258,0.7320303577
0.555983706,0.5610979425,0.353891477,0.4961481689,0.7389277389,0.7860465116,0.9374523846,0.5250090989,0.4835432617,0.9589637153,0.9725525356,0.9166666667,0.09138338377,0.6459383479,0.9285714286,,0.4904723664,0.4573111721,0.2540087577,0.211320536,0.7110259885,0.8557061089,0.9644630215,,0.5,0.5,0.1917060231,0.2303679142,0.6759810851,0.340063872,0.6214808688,0.4900894323,0.6138472304,0.3177470632,0.6873781911,0.9152443745,0.5296905498
0.8039910081,0.8353086248,0.2653591906,0.6770786669,0.01864801865,0.6255813953,0.3917240223,0.110883611,,0.8722335032,0.5704165703,0.75,0.4881484811,0.3954425686,0.07142857143,0.9051655192,0.8154172433,0.7003398219,,0.7855954467,0.7275782231,0.8472013886,0.05543272584,0.7124440885,1.0,0.5,0.5590320411,0.138921735,0.7023693493,0.275019239,0.8562725943,0.4942201676,0.4617935878,0.3410368434,0.4267906308,0.2899934944,0.9623768799
0.6899722734,0.4753313697,0.6181865582,0.6586266271,0.951048951,,,,0.9356894183,0.5084282907,,0.8333333333,0.3789235271,0.6425466993,,0.8702442299,,0.3425262537,0.2747261354,0.04253119195,0.657377746,,0.7210501541,0.03763942115,0.5,0.5,,0.2557166889,0.7128382892,0.2484021948,0.6866300405,0.1872651586,,0.3006367964,0.6247122251,0.8377187734,0.7048746435
,,0.5484951878,0.9413345813,0.979020979,0.7418604651,0.7576417675,,,0.1980123305,,,,0.8204926004,0.7142857143,0.762216503,,0.7616778329,0.8108882772,,,0.7761569068,0.6789283766,0.1950180175,0.0,,0.5328238769,0.1215939553,,,0.5308468476,0.1676013005,0.3014747531,0.1248076542,0.651848287,,0.9890475604
0.5911572549,0.5218303108,,0.5776913239,0.4918414918,0.1186046512,0.150227836,0.711658269,,,0.6223884886,,0.3003990229,0.010028407,0.1428571429,0.721987762,0.857334826,,,0.0733882294,0.7198211759,,0.2095720947,0.0187210433,,,0.6366675487,0.2278266917,0.2967203845,0.186890949,,0.1946411951,0.2484418957,0.1634155498,0.7429021296,0.9993201192,0.0493359698
,0.8487246299,0.8045759279,,0.9137529138,0.5139534884,0.1410028393,,0.7029894755,0.8373093533,0.8904023733,0.5833333333,0.7209531477,0.07492651335,0.7857142857,0.8606693797,0.7957751979,,,,,0.9079991619,0.05211765694,0.4674558142,0.5,1.0,0.2336527007,0.3175779477,0.5384490604,0.1995347,0.6035410495,0.495559442,0.4756266454,0.2277434753,0.6160642882,0.4551676748,0.9997090695
0.4751881322,1.0,,0.02164321235,0.3822843823,,0.283406796,0.2462918257,0.9969402145,0.7636434207,0.63362198,0.25,0.8797384753,0.8387799364,0.7142857143,0.3987267298,0.6935516495,0.1599763892,,0.6718720438,0.0314192416,,0.3801419239,0.6202365155,1.0,,0.3826613413,0.4094439716,0.6185594764,0.3740124179,,0.3648009135,0.4857098751,0.3431820733,,,0.8707023628
,0.2553581232,0.8221418152,,0.958041958,0.9325581395,0.338752735,0.8137715493,0.08891606473,0.8350785875,0.5735893808,0.9166666667,0.4417678205,0.2358718514,0.2857142857,0.3900245584,0.614512844,,,0.2486744575,,0.3241445764,0.9426917133,0.4490236229,1.0,1.0,0.3732036654,0.2108374192,0.6989815942,0.09901326759,,,0.574104646,0.1052610289,0.4652801343,0.9661079498,
0.1694605696,,,0.2820637634,0.8228438228,0.423255814,0.8009311168,0.8531949634,0.1480265135,,0.4814642386,0.5,0.04040060048,0.8586747669,,0.06560227092,0.8415819376,0.02784438227,0.2682871262,0.8847762217,0.5027496112,0.981983547,0.6937388403,0.2596808328,,1.0,,0.1828938,0.6952682162,0.1403843241,,,0.8093401446,0.1147521896,0.522329365,0.7559545902,0.8265380152
0.27245785,0.3904605624,0.4164524275,,0.9184149184,0.8418604651,0.2474443386,,0.96528771,0.6137343264,,0.5833333333,0.6583302137,0.7966862963,,0.5379607654,0.8912958583,0.9106008411,0.8647979482,0.9066678963,0.3098588309,0.7524606179,,0.3877583939,0.5,0.5,0.4411946186,0.1861038615,0.7142636936,0.1621797445,,0.3292112945,0.733777041,0.1515883087,0.5676942089,0.435220707,0.9999330059
0.3627859616,0.5340689841,0.151770768,0.9332008579,0.4405594406,,0.4682377217,0.3856153356,0.4249815712,0.51061534,,,0.7214414405,0.3301550022,0.3571428571,0.7650174618,,,0.4050093832,0.7483564116,0.7008896201,,0.8823490584,0.7605642624,0.5,,0.3488523136,0.5244640571,,,0.652190356,0.3932139387,0.7584270194,0.3807089555,0.8195047787,0.6826697839,0.9020566791
0.7052155803,0.9924750111,0.07948349425,0.01692064739,0.6736596737,,,0.4095523345,,0.07763391745,,0.5833333333,0.3933825048,0.2914799983,,0.2674610569,0.2940813519,0.7946345498,,,0.006149830227,0.4893784061,,0.1360578848,,1.0,0.33677203,0.1919399179,0.5476064307,,0.627147821,,0.4675302875,,0.5129506646,0.9361626364,0.4643372476
0.2810738402,0.4506614321,0.7745472725,0.1481989434,0.2097902098,0.9069767442,,0.1303001466,0.8584345917,0.08858060378,0.3675173884,0.4166666667,0.180127482,0.8819062248,0.5714285714,0.9752366033,0.5596478931,0.7106278534,0.775045665,0.7779159695,,,,,0.5,0.5,0.4355998225,0.2355238865,,0.06434144477,0.5400879139,0.1528455058,0.6701601582,0.08458655518,0.701653641,0.3273610193,0.9788064686
0.2493707899,0.9457346777,,0.3413828831,0.1958041958,0.9627906977,0.6021788627,,0.1699738391,0.1509448069,,0.5833333333,0.5107443461,0.07497577699,0.2857142857,0.8842537353,0.008246935436,0.7115082554,0.357562242,0.4375747355,0.03932730919,,0.8518673599,,0.0,,0.4658941516,0.3855759726,,0.1539278914,0.3536803007,0.4227897162,0.6118213468,0.1019244684,,0.8525267945,0.6771390227
0.3188771282,0.8040365661,0.6420485572,0.741299794,0.3962703963,0.05348837209,0.9435277897,0.1551806923,0.5720310566,,0.2888764406,0.3333333333,0.1517601706,0.3276751634,0.5714285714,0.3523799316,0.2316629851,0.2871177838,0.9001638934,0.1265153292,0.1259029969,0.4128888989,0.9328145148,0.5943057542,0.5,0.5,,0.3625096513,0.7851225907,0.2707687076,0.6369549001,0.4029873111,0.7225799565,0.1793031138,,,
,0.3189007067,0.1817636623,0.6040550991,0.682983683,0.8581395349,,0.9639216393,0.1959144101,0.7542762472,,0.4166666667,0.3689878941,0.148427905,0.07142857143,0.1614897614,,0.4218801586,0.6867346428,0.1252109985,,0.760933362,,0.1768689584,1.0,0.5,0.3935837732,0.3547944823,0.6722763623,0.2409197569,,0.3904366453,,0.2692395066,,,0.4784910901
0.1451309692,0.09496736412,0.2341831022,0.3631091846,0.08857808858,0.5162790698,0.2633813387,0.2493604063,0.705317116,0.9299310751,0.2876259388,0.08333333333,0.1888215991,,0.07142857143,0.7777360291,,0.7049285841,0.057516577,,0.2282908193,,0.5221993602,,0.0,0.5,0.4844285689,,0.3564635849,0.2173380228,,0.5405124042,0.4806316012,0.1291437917,0.3319053933,0.8134266732,0.7461111796
,0.3403013046,0.2754855741,0.2500857169,0.2027972028,0.4674418605,0.6741057815,0.01615562612,,0.496319645,0.6215680032,0.1666666667,0.2946672159,,,0.7514272758,0.2037231369,0.4690360265,,0.0190521864,0.9668655268,0.3631968967,,0.4446542355,0.5,0.5,0.09127288304,0.1126609329,0.7134971725,,0.6883861484,,0.603685629,,,0.9587407668,
0.7737127896,0.876476022,0.3102012674,,0.8811188811,0.3325581395,0.6461799596,0.8325890606,0.2213301604,0.2294636765,0.6685374134,0.3333333333,0.8444737142,,0.7857142857,0.9264177056,0.2199352341,0.6246717668,0.2253290379,0.9322907472,0.4105298215,,0.7102808474,,1.0,,0.3296221567,0.2769356211,0.6004654188,0.2027662595,0.7246633579,0.5052122187,0.4507057682,0.1774444279,,,0.9977244568
0.532952334,,0.2844328225,0.8236058172,0.9603729604,0.2395348837,,0.3284121782,0.8708269734,0.4536417456,0.4484230561,0.75,0.7084190454,0.07343980788,0.8571428571,0.2582283759,0.7103158789,,0.07323407982,0.6516414803,0.02442729769,,0.6451129404,0.04552136361,0.0,0.0,,0.2085966677,0.3138820086,0.1678520213,,0.2347363009,0.2134927196,0.1945785448,,,
0.2493707899,0.9457346777,0.695783293,,,0.9627906977,0.6396469785,0.5657040205,0.1699738391,0.1509448069,0.5805402288,0.5833333333,0.5175563822,,,0.8842537353,0.008246935436,0.7115082554,0.357562242,0.4375747355,0.03932730919,0.4059142646,0.8518673599,0.4509340502,,1.0,0.3520016133,0.3723776914,0.6710082774,0.2970655007,0.5425343822,0.5026517915,0.6692860139,0.2166112101,0.3303132236,0.8514798791,0.6791711474
0.8057312606,0.5732255057,0.193559127,0.4575887639,,0.8976744186,0.2786543529,0.09106037992,0.1108183199,0.6468464898,0.3078537323,,0.04694372487,0.6898568594,0.8571428571,0.6202109553,0.7425085664,0.8666407659,0.4187380208,0.3545159616,0.1193271092,0.02376835471,0.6150592939,0.1433821427,1.0,0.0,0.4320464337,0.3231329226,0.6437238341,0.2966566529,,0.6121441004,0.4916859901,0.2680395111,0.6540995744,0.9998353962,0.02428104988
0.8571165669,0.8269513991,0.9102251559,0.3579651676,0.4102564103,0.5534883721,0.9962959734,0.5109590733,0.6320996038,0.1654247648,0.8830445365,0.5833333333,0.04801796918,0.03805411832,0.7857142857,0.4622159141,0.6011951848,0.4366509039,0.05376204179,0.0778962069,0.6805568752,0.3823640163,0.1055774767,0.6081044443,0.5,0.5,0.3263685714,0.2297875754,0.5911568822,0.2131381901,0.8755338838,0.4732685837,0.323959536,0.1695706407,,0.9859424056,0.222989231
0.2576282882,0.9018788507,0.1135592414,0.6628266316,0.002331002331,0.4418604651,0.5023328019,0.7875313453,0.7392632077,,0.542109073,0.5,0.272126866,0.8343373748,0.7142857143,0.5836689262,0.5784568338,0.7866308948,0.03145752533,0.4169041251,0.1497532167,0.9729061183,0.227104222,0.06871818338,1.0,0.0,0.2966635052,,0.5021768796,0.3253996575,0.5420461896,0.3293541559,0.4829874316,0.3438988528,,0.6239716074,0.9452038008
0.6387797001,0.7959538479,0.9752318129,0.6468439902,0.6247086247,0.8093023256,0.3687306678,0.6919866305,,0.08522424099,0.5024249123,0.5,,,0.3571428571,0.4914928828,0.1076187024,0.3439667448,,0.2077759186,,0.4203384039,0.6701273088,0.9245352628,0.5,0.5,0.5475729194,0.5612467627,0.7130152078,0.3802053819,,0.3748681436,0.5431444314,0.3704929539,0.8134604194,0.9748823361,0.296571034
0.1877097276,0.250535943,0.7310330794,0.9037317523,0.9347319347,0.6627906977,0.9183978565,,0.4121954737,0.9036276501,0.7001378656,,0.7086832244,,,0.8725646205,0.388389905,0.05383791932,0.9802890029,0.7103806274,0.3256649648,0.876886776,0.1864932945,0.6567619974,0.0,0.0,0.6837470005,0.1419439447,0.23015921,0.1256143122,,0.2366243819,0.3763548084,0.08823819706,0.4919931209,0.2045471701,0.9053038415
0.6874628293,0.9403621755,0.4698216841,0.8542912273,0.8205128205,0.3604651163,0.9768640288,,0.5598184561,0.3681044619,0.6010914108,0.6666666667,0.1557666761,,0.2142857143,0.8268446811,0.7232550362,0.4108312796,,0.2549183805,0.03080415856,0.5649224672,,0.977355145,,,0.6007375591,0.2982750755,0.8465232731,0.415718363,0.8089151172,0.383915613,0.6577375927,0.4725188787,0.3174792882,0.8690308513,0.6435356259
0.6949559216,0.9559655254,0.9981225385,,0.4265734266,0.111627907,0.3000512017,0.5866498379,0.1306423246,0.5610371835,0.1439729115,0.25,0.983110075,,0.7142857143,0.2388094158,0.9891275832,0.3887840447,0.5259389466,0.885556185,0.5531772789,0.3318923194,0.6546847684,,1.0,,,0.2163964853,0.5215240728,0.1879964111,,0.294223945,0.4227892614,0.1995417526,0.6451805203,0.8689062827,0.6438009092
0.4070207007,0.2626120905,0.9208927133,0.4575887639,0.8531468531,,0.9654814116,0.6771746353,0.4615254258,0.1137580232,0.4460482039,0.3333333333,0.3532811403,0.2650200371,,,,0.8109286574,0.8883060178,,0.7730333595,,,0.1071069038,0.5,0.5,0.5199557941,0.180604821,0.7068652374,0.06373787474,0.6493098811,0.2252735369,0.6265149253,,0.8203427867,0.9994705371,0.0435405875
,,0.7276715294,0.5092071497,0.7972027972,0.7581395349,,0.9626147379,0.7518278588,,0.5385518007,0.25,0.8444737142,0.9622689845,0.2142857143,0.05643378347,0.3643579386,0.6027169074,0.5582372076,,0.2771844199,,,0.6876960476,1.0,0.5,0.6643436575,0.1653317863,0.6130555364,0.153260962,,0.3675954584,0.6490177089,0.1215736019,0.3042496514,0.963420028,0.3560150532
0.5031318019,0.9885491194,,0.2621509068,0.2587412587,0.06279069767,,0.6342071609,0.4942146117,0.6214778619,,0.3333333333,0.518193041,0.1631787785,0.9285714286,0.7793426345,0.1833070652,0.6900651297,0.6472851245,0.9971752678,,0.7256487951,0.9815257585,0.1217496997,0.0,0.0,0.7566582721,0.1760751146,0.1979670284,,0.5601332305,,,0.347632383,,,0.9955518488
0.9893975115,0.2815239083,0.2613417448,0.09963936322,0.5034965035,0.1069767442,0.3466513963,0.5529034649,0.4432259053,0.5042139411,0.6866416566,0.08333333333,,0.5431288525,,0.6047550339,,0.2626682852,0.9762554735,0.5867738238,0.7425762478,0.8463518711,0.7980261605,0.3396965624,1.0,0.0,0.4100312996,,0.852999598,0.09896114427,0.7222047239,0.3109144647,,,0.3360980294,0.4941335763,
,0.6842990475,0.007872106608,0.231268035,,,,0.9531211705,0.7358418567,0.38331511,0.4887034328,0.3333333333,0.4497043324,0.9320776324,0.5,,0.5124865572,0.9559482164,,,,0.8948936838,0.6506162748,0.4700509066,0.5,1.0,0.6419420677,0.4650210762,0.8687002624,0.3651016121,,0.6265377867,0.9785857833,0.4846096908,,0.7597756211,0.8218354698
0.7568118922,0.971263867,0.8317508419,0.9438147413,0.2797202797,0.2279069767,0.56880388,0.5042549426,0.4829493328,0.9179723728,0.5689568171,0.1666666667,0.6736450812,0.2739231715,0.9285714286,0.4442558555,0.3554877768,,0.8027161266,0.7048945337,0.3512404175,0.1951852402,0.04456407377,0.8847709203,1.0,0.5,0.6185875192,0.2809671042,0.5768368365,0.2269320107,,0.2342317408,0.3658922024,,0.4076666254,0.9650356848,
0.1492357899,0.513635611,0.6213249585,0.1646716103,0.8181818182,0.2162790698,0.7205914819,0.6324207729,0.6616838736,,,,,,,0.895315049,0.1182467953,0.9366410661,,0.2530696565,0.4476119276,0.1135800148,0.6967825429,0.9722215867,1.0,0.5,0.6046915638,0.2508758099,0.6040435754,0.2631160366,0.5335529677,0.3338313694,0.6021762948,0.2756225774,0.4941978499,0.9917052275,0.1717365191
0.1285885638,,0.07799225342,,0.31002331,,0.03620360323,0.1138707189,0.416893221,0.09778721109,0.6583466744,0.25,,0.2665146584,0.7142857143,,0.4404678604,1.0,0.09970724384,,0.2924634826,0.9202026242,0.1623390305,0.8573385575,,0.0,,0.1192223225,0.4768987437,0.1900067327,,,0.5683666619,,0.7091945925,,
0.3038024082,0.744078483,0.8253460162,0.5686876675,0.2750582751,0.5395348837,,0.4938311179,0.8981597218,0.09030597445,0.2269125219,0.9166666667,0.7335398353,0.06072359056,0.5714285714,0.4596045913,0.377606306,0.743116023,0.2272558489,,0.9358493397,0.05364655394,0.3890178008,0.1660184179,0.0,0.0,0.5307233678,0.2198069291,0.6146984824,,0.4754578438,,0.6587997674,0.09820832884,0.667894524,0.9977050162,0.09057796823
0.09162211983,,0.6452563343,0.9725155229,0.1025641026,,0.3015114032,0.41419494,0.2962303042,0.04370421517,,0.6666666667,0.3630795504,0.8464123339,1.0,0.5807007108,0.8629923278,0.5276614654,,,0.1991248819,0.2163286812,,,1.0,0.5,0.2276338837,0.2477687758,0.4909017343,,0.4796595613,0.2928801194,0.5186755603,0.2715723362,0.4336408739,0.956661561,0.3862959935
0.910120308,,0.5093342021,0.8438124889,0.6363636364,0.988372093,,0.9328758844,0.4351365536,0.9905458022,0.9204905091,0.5,0.7106401519,0.9298164677,0.7857142857,0.1978410945,0.3932466451,0.5823170915,0.9817803078,0.4602716697,0.4546800818,0.3917239813,0.4917156615,0.7051163988,1.0,,0.251826619,,0.7188473615,0.08099604801,0.779267589,,0.5394517667,0.08883401642,,,0.5108502075
0.8992611323,,0.09490299604,,,0.09302325581,,0.1963203745,0.7634139795,0.1901985218,0.2302815682,0.25,,0.2542354288,0.0,0.1779827914,,0.521313233,0.6841060928,0.3620667448,0.7333830067,0.6435066556,,0.4985222788,0.0,0.0,,0.3630670751,0.4339688863,0.3974717764,0.4608241793,,0.4702640504,0.4009552858,0.4448455637,,
,0.9733771383,0.204797075,0.7114315103,0.7715617716,0.9558139535,0.5728763052,0.2651080013,0.3139089536,0.7763109835,0.4608419712,,0.1176122228,0.3451778765,1.0,0.7933580292,0.4884392705,0.0445470098,,,0.2759672556,,0.7435968898,0.1701424241,0.5,,0.6885952751,0.2700042494,0.808766356,0.1816757715,0.5054887773,,0.8501986658,,0.1990156829,,0.6198175576
0.1860786759,,0.3867073581,0.616004665,0.2517482517,0.6372093023,0.1679917997,,0.2946147775,0.8083257408,0.6155813132,,0.2239486366,,0.6428571429,0.3646910759,0.37598796,0.06580505097,0.6805217065,0.8144936167,0.8570707045,0.3392877512,0.6800518463,,,0.0,0.6328051562,0.2093179464,,,0.3683173753,0.1844456552,0.304894239,0.1964966418,0.4496667047,0.9379191666,0.4582862473
0.7826946679,,0.6922322087,0.7095832781,,,0.2750638853,0.2384664443,,0.1841100838,0.05871551734,0.8333333333,0.6014935502,0.1128488118,0.4285714286,0.8982455727,,,,0.5792403262,0.7236096873,0.985916145,,0.1540410685,0.0,,0.5513080064,0.2454433619,0.4901896755,0.2063574599,0.5628412225,0.5411565843,0.4536820249,0.08382930638,0.560056729,0.1844253975,0.8875011515
0.2303789791,0.9759914946,,0.4467373758,0.9393939394,0.688372093,,0.265172111,,0.1078804048,0.7950565129,,0.3759112609,0.9927056435,0.2142857143,,0.2045372163,0.009939539056,,0.971794838,,0.5674724515,,0.5663668707,0.0,0.5,,,0.7129533656,0.1690635571,,0.09305774399,0.7175312684,0.1693380726,0.3389231779,0.6176939324,0.9490130824
0.7009619681,0.05708621276,0.713645998,0.2756348684,0.2284382284,0.3279069767,0.1079448197,0.7465225536,0.6149447736,0.8699496239,0.350742742,,0.8473483819,0.8592226352,0.4285714286,0.08672607024,0.6967739222,0.8460630355,0.8547804329,,0.001751236417,0.4828915285,0.009125773927,0.2375793628,,1.0,0.331659893,0.01652509255,0.7201063787,0.02407443997,0.7079261562,0.006620809791,0.5959108396,0.04400467888,0.3811333332,0.8495945349,0.682802472
0.8714692996,0.06136765693,0.7433277701,0.6652592405,0.1631701632,,,0.07084915205,0.861326114,,0.1898580195,0.9166666667,0.5921910703,0.885420973,0.2857142857,0.8853691718,,,,0.1375512839,0.6270346497,0.4725121426,0.2144500199,0.9263227135,0.0,0.0,0.4533948089,0.1572007451,0.7062997849,0.1591199711,0.6191601824,0.346894389,0.6491616433,0.129087332,0.2611329853,0.8451573235,0.6912085208
,0.3834402315,0.8802036527,0.1332103681,0.3869463869,0.09534883721,0.5592422143,0.5560662065,,0.6142773095,0.823870969,0.8333333333,0.7284478171,,0.2857142857,0.14203735,0.2564150063,0.6145344707,0.6045452271,,,0.1263991386,0.908192194,,,0.0,0.5768233156,0.2269288574,0.6525848838,0.1987237803,0.5211892955,0.1902610385,0.6653912623,0.2445555912,0.8511030792,0.9911235942,
0.9580599143,0.5402737231,0.9737191153,0.2516566518,0.9184149184,0.6255813953,0.361513828,0.1269404014,,0.1901985218,0.8950789899,0.9166666667,0.3373390042,0.4179775701,0.7857142857,0.61269501,0.5865297384,,,0.4017185544,0.4041371585,0.4998403575,1.0,0.3464714294,1.0,0.0,0.3131181622,0.1884969135,,0.2383643744,0.6800377724,0.6460135108,,0.232206955,0.6772060537,0.8773371647,
0.2923915725,,0.8546129586,0.4619399306,0.1235431235,0.0,,0.7608550622,,0.7502318607,0.3280710133,0.25,,0.4288246882,0.6428571429,0.3731291704,0.2801378628,0.4562458523,0.3052122482,0.5128628081,0.3368184705,0.8751304701,,0.8175930904,0.5,0.5,0.2486433104,0.1307931026,0.6519201382,0.1198944557,0.5075097703,0.4443753213,0.6752152039,0.08607378209,,0.7866517882,
0.3333017768,0.3745709406,,0.03060532421,0.6573426573,0.2372093023,0.3517871344,,,0.1757295952,0.5077638244,,0.09227483126,,0.5714285714,0.9792378047,0.4932514514,0.3245582149,0.2146399349,0.5255034848,,0.02255469008,0.4308264736,0.5161805754,,0.0,0.3239068452,0.2544804996,0.5599533496,0.2103239413,0.5551485604,0.5226840047,0.5367569207,0.1194634682,0.849296642,0.9996378516,0.03601242424
